idx,Arab,Gender,Age,Religion,Religiosity,pop_w,Area,FamilyStatus,Profession,Bornplace,Immigration1990,ImmigrationYear,FamilyNumber,Income,Education,VoteTend,Vote19,Vote19Other,VoteSure,c_Likud,c_Lavan,c_Avoda,c_NYamin,c_Meretz,c_UYamin,c_Liberman,c_Kahlon,c_Gesher,c_Gimel,c_Shas,c_Hadash,c_Balad,c_Zehut,c_Other,c_Other_txt,Friends,g_Likud,g_Lavan,g_Avoda,g_NYamin,g_Meretz,g_UYamin,g_Liberman,g_Kahlon,g_Gesher,g_Gimel,g_Shas,g_Hadash,g_Balad,g_Zehut,g_Other,g_Other_txt,VoteSecurity,VoteEconomic,VoteSocial,VoteClean,VoteDecent,VoteReligious,VoteTradition,Transp,Vote15,TwoStateCon,TwoStateFor,TwoStateAgainst,TwoStateComb
834,1,Man,30,Muslim,,1.045,North,Single,Full,Israel,,,3,LikeAvg,Matriculation,3,Hadash,"",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"",4,1,2,3,5,6,7,3,Joint,2,,1,1
835,1,Man,31,Muslim,,1.045,North,Married,Full,Abroad,,,7,LikeAvg,AcademicHigh,4,No,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",4,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,"",,,,,1,,,3,No,1,5,,5
836,1,Man,48,Druse,,1.045,Haifa,Married,Full,Israel,,,5,SlightBelowAvg,HighSchool,1,Kahlon,"",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"",1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,"",1,2,3,4,5,,,1,Kahlon,1,1,,1
837,1,Woman,42,Muslim,,1.045,Haifa,Married,Unemployed,Israel,,,4,LikeAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"",2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"",1,3,2,4,6,5,7,5,Joint,1,1,,1
838,1,Man,28,Christian,,1.045,Haifa,CommonLaw,Full,Israel,,,2,SlightAboveAvg,AcademicFirst,1,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,"",1,3,2,4,6,7,5,1,Other,2,,1,1
839,1,Woman,50,Druse,,1.045,North,Married,Full,Israel,,,4,SlightBelowAvg,HighSchool,1,Lavan,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,"",1,3,2,7,6,5,4,4,Shas,2,,2,2
840,1,Man,25,Muslim,,1.045,North,Married,Partial,Israel,,,5,WellBelowAvg,AcademicFirst,4,No,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",3,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"",3,1,2,4,5,6,7,1,Joint,2,,3,3
841,1,Man,59,Muslim,,1.045,North,Married,Retiree,Israel,,,4,WellBelowAvg,AcademicFirst,4,Float,"",,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"",2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"",7,1,2,5,3,4,6,5,Joint,2,,1,1
842,1,Man,39,Muslim,,1.045,South,Single,Full,Israel,,,5,SlightBelowAvg,AcademicFirst,2,Meretz,"",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",2,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"",6,4,5,1,3,2,7,4,No,1,1,,1
843,1,Man,27,Muslim,,1.045,Center,Separated,Partial,Israel,,,5,WellAboveAvg,AcademicHigh,2,Meretz,"",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,שכחתי את השם,5,1,2,4,3,7,6,4,Joint,1,1,,1
844,1,Woman,40,Muslim,,1.045,Center,Single,Full,Israel,,,4,SlightBelowAvg,AcademicFirst,1,Balad,"",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",5,4,6,3,7,2,1,1,Likud,2,,4,4
845,1,Man,29,Muslim,,1.045,North,Married,Decline,Israel,,,3,WellBelowAvg,Elementary,4,No,"",,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,7,6,5,4,3,2,1,3,No,2,,5,5
846,1,Man,48,Muslim,,1.045,North,Married,Full,Israel,,,6,SlightAboveAvg,AcademicFirst,1,Lavan,"",2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"",3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"",3,1,2,4,5,6,7,2,Meretz,1,1,,1
847,1,Woman,43,Muslim,,1.045,North,Married,Full,Israel,,,6,WellBelowAvg,AcademicFirst,3,Hadash,"",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"",5,3,2,1,4,7,6,2,Joint,2,,1,1
848,1,Man,30,Muslim,,1.045,Haifa,Single,Full,Israel,,,4,LikeAvg,AcademicFirst,4,Balad,"",3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,"",2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,"",4,1,2,5,3,6,7,3,Likud,1,1,,1
849,1,Man,22,Muslim,,1.045,South,Single,Partial,Israel,,,3,WellBelowAvg,Elementary,1,Lavan,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"",5,2,1,7,6,3,4,1,Lapid,1,1,,1
850,1,Woman,39,Muslim,,1.045,Haifa,Single,Partial,Israel,,,4,WellBelowAvg,AcademicFirst,3,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",3,1,2,6,7,4,5,5,No,1,1,,1
851,1,Woman,40,Muslim,,1.045,Haifa,Divorced,Full,Israel,,,1,,AcademicFirst,1,Lavan,"",1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"",1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"",3,1,2,,,,,2,Likud,1,2,,2
852,1,Man,20,Muslim,,1.045,North,Single,Full,Israel,,,3,WellBelowAvg,Matriculation,3,Float,"",,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",3,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,"",3,1,4,2,5,6,7,3,Couldnt,2,,4,4
853,1,Woman,22,Muslim,,1.045,Haifa,Single,Student,Israel,,,5,WellBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"",,,,,,,1,3,Joint,1,1,,1
854,1,Man,20,Christian,,1.045,South,Single,Soldier,Israel,,,3,SlightAboveAvg,Matriculation,1,Lavan,"",2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"",2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,"",1,2,3,4,5,7,6,4,Couldnt,1,2,,2
855,1,Woman,43,Druse,,1.045,Haifa,Married,Partial,Israel,,,4,WellBelowAvg,Tertiary,2,Likud,"",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",2,3,1,4,5,6,7,4,Likud,2,,4,4
856,1,Man,35,Muslim,,1.045,North,Married,Full,Israel,,,4,WellBelowAvg,AcademicFirst,6,,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא מתכוון להצביע,3,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,"",4,3,2,1,7,6,5,1,Shas,1,3,,3
857,1,Man,33,Muslim,,1.045,North,Married,Full,Israel,,,4,SlightBelowAvg,AcademicFirst,1,Float,"",,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"",2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"",4,1,2,3,5,6,7,4,Meretz,1,1,,1
858,1,Man,27,Muslim,,1.045,South,Single,Full,Israel,,,6,SlightAboveAvg,Tertiary,2,Lavan,"",2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,"",1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"",3,1,5,4,2,6,7,4,Joint,1,1,,1
859,1,Woman,51,Muslim,,1.045,TelAviv,Divorced,Unemployed,Israel,,,2,WellBelowAvg,Matriculation,1,Meretz,"",2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"",2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"",,,1,,,,,2,Meretz,2,,3,3
860,1,Woman,48,Muslim,,1.045,Haifa,Widowed,Partial,Israel,,,5,WellBelowAvg,HighSchool,1,Hadash,"",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,"",7,1,2,6,5,4,3,1,Joint,2,,1,1
861,1,Man,32,Druse,,1.045,North,Married,Full,Israel,,,4,SlightAboveAvg,AcademicHigh,1,Lavan,"",1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,"",3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,"",4,3,1,2,5,7,6,3,Liberman,2,,3,3
862,1,Woman,42,Muslim,,1.045,Haifa,Married,Partial,Israel,,,7,Decline,AcademicFirst,4,No,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,אף אחת,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,כולם אותו דבר,1,2,3,4,6,5,7,1,No,1,1,,1
863,1,Woman,59,Muslim,,1.045,Haifa,Married,Retiree,Israel,,,2,WellBelowAvg,Matriculation,1,Shas,"",1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,"",1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,"",1,5,4,3,7,2,6,2,Shas,1,4,,4
864,1,Man,59,Muslim,,1.045,North,Married,Partial,Israel,,,4,WellBelowAvg,Matriculation,3,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,"",5,7,3,1,6,4,2,3,Couldnt,1,3,,3
865,1,Man,28,Muslim,,1.045,North,Single,Full,Israel,,,5,SlightBelowAvg,AcademicFirst,1,Meretz,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,ערבים,4,1,2,3,5,6,7,3,Meretz,2,,1,1
866,1,Man,66,Muslim,,1.045,Haifa,Married,Retiree,Israel,,,5,WellBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,"",3,2,1,4,7,6,5,5,Joint,1,1,,1
867,1,Woman,24,Muslim,,1.045,Haifa,Married,Student,Israel,,,2,WellBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"",1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",7,1,2,3,5,4,6,5,Joint,2,,3,3
868,1,Woman,28,Muslim,,1.045,Center,Separated,Unemployed,Israel,,,2,WellBelowAvg,Tertiary,3,Float,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,"",1,2,3,,,,,3,No,2,,3,3
869,1,Woman,23,Muslim,,1.045,North,Single,Independent,Israel,,,6,WellBelowAvg,AcademicFirst,1,Kahlon,"",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"",3,1,2,4,7,6,5,1,Lapid,1,3,,3
870,1,Man,34,Muslim,,1.045,South,Decline,Full,Israel,,,5,Decline,Decline,6,,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",4,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,"",,,,,,,1,5,No,2,,5,5
871,1,Man,28,Muslim,,1.045,North,Married,Full,Israel,,,2,WellBelowAvg,Tertiary,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,"",6,1,7,2,3,4,5,3,Joint,1,1,,1
872,1,Woman,48,Muslim,,1.045,Center,Married,Full,Israel,,,4,LikeAvg,AcademicFirst,3,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",1,2,3,7,6,5,4,4,Joint,1,2,,2
873,1,Man,33,Christian,,1.045,South,Married,Full,Israel,,,4,SlightBelowAvg,Tertiary,1,Avoda,"",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,"",7,1,2,3,6,4,5,2,Other,1,2,,2
874,1,Man,21,Muslim,,1.045,North,Single,Student,Israel,,,4,SlightAboveAvg,AcademicFirst,6,,"",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"",1,7,6,5,4,3,2,1,No,2,,1,1
875,1,Man,38,Muslim,,1.045,North,Married,Full,Israel,,,5,WellBelowAvg,AcademicHigh,1,Lavan,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,"",1,3,2,4,5,6,7,5,Shas,1,1,,1
876,1,Woman,46,Muslim,,1.045,North,Married,Partial,Israel,,,6,SlightBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,"",1,2,,,3,4,,4,Joint,1,1,,1
877,1,Man,32,Muslim,,1.045,South,Married,Full,Israel,,,2,WellBelowAvg,Decline,4,Float,"",,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"",2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",3,1,2,4,7,6,5,2,Joint,1,1,,1
878,1,Woman,25,Christian,,1.045,Haifa,Married,Unemployed,Israel,,,7,WellBelowAvg,Matriculation,1,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,עדיין מטלבטת,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,מטלבטת,2,1,3,4,5,6,7,5,No,1,1,,1
879,1,Woman,19,Muslim,,1.045,North,Single,Partial,Israel,,,6,SlightBelowAvg,Matriculation,3,Hadash,"",1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"",2,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"",1,2,4,3,6,7,5,3,Couldnt,1,1,,1
880,1,Man,34,Muslim,,1.045,Center,Married,Full,Israel,,,6,WellBelowAvg,Elementary,1,Likud,"",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"",,3,,,,2,1,1,Likud,1,3,,3
881,1,Man,32,Christian,,1.045,Center,Married,Full,Israel,,,4,SlightAboveAvg,AcademicHigh,1,Meretz,"",1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"",2,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,"",1,2,3,4,5,6,7,4,Joint,2,,1,1
882,1,Man,20,Muslim,,1.045,Center,Single,Student,Israel,,,7,WellBelowAvg,Tertiary,2,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא יודע,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"",4,1,2,3,5,6,7,1,Lapid,1,1,,1
883,1,Man,27,Muslim,,1.045,North,Single,Full,Israel,,,13,SlightAboveAvg,HighSchool,1,Lavan,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,"",2,1,3,4,5,6,7,3,Likud,2,,2,2
884,1,Woman,41,Muslim,,1.045,North,Married,Partial,Israel,,,7,WellBelowAvg,AcademicHigh,6,,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא אצביע,4,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"",1,7,2,6,3,4,5,1,No,1,1,,1
885,1,Woman,56,Muslim,,1.045,North,Married,Unemployed,Israel,,,6,WellBelowAvg,Matriculation,3,Lavan,"",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,"",5,4,3,1,2,6,7,2,Kahlon,2,,2,2
886,1,Woman,31,Muslim,,1.045,North,Married,Partial,Israel,,,4,WellBelowAvg,AcademicFirst,1,Meretz,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",2,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"",3,2,1,5,6,4,7,1,Meretz,2,,1,1
887,1,Woman,57,Christian,,1.045,North,Married,Unemployed,Israel,,,5,LikeAvg,Matriculation,3,Kahlon,"",3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"",4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,"",1,3,2,4,5,6,7,3,No,2,,1,1
888,1,Man,22,Muslim,,1.045,North,Single,Student,Israel,,,7,WellBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,"ד""""עם",6,7,5,1,2,3,4,4,Joint,1,1,,1
889,1,Man,18,Muslim,,1.045,North,Single,Student,Israel,,,6,LikeAvg,HighSchool,1,Lavan,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,"",1,2,3,4,6,5,7,3,Couldnt,1,3,,3
890,1,Man,24,Muslim,,1.045,Center,Single,Partial,Israel,,,6,SlightBelowAvg,AcademicFirst,1,Lavan,"",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,"",1,7,6,2,3,4,5,3,Joint,2,,1,1
891,1,Woman,20,Muslim,,1.045,North,Single,Full,Israel,,,8,SlightBelowAvg,AcademicFirst,4,Avoda,"",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,"",3,,,1,2,,,2,Liberman,1,4,,4
892,1,Woman,41,Muslim,,1.045,North,Married,Full,Israel,,,6,WellBelowAvg,AcademicHigh,1,Hadash,"",2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,"",1,3,4,5,2,6,7,5,Joint,1,1,,1
893,1,Man,23,Muslim,,1.045,Haifa,Single,Student,Israel,,,5,WellBelowAvg,AcademicFirst,4,Float,"",,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"",3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"",,,,1,,,,2,No,1,2,,2
894,1,Woman,37,Druse,,1.045,North,Married,Decline,Israel,,,4,Decline,Matriculation,1,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא יודעת,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,לא יוד,3,1,2,7,4,5,6,1,Other,1,3,,3
895,1,Man,25,Muslim,,1.045,North,Single,Decline,Israel,,,4,WellBelowAvg,Elementary,6,,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",4,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,"",1,,,,,,,3,Couldnt,1,3,,3
896,1,Man,54,Muslim,,1.045,North,Married,Full,Israel,,,2,WellBelowAvg,Matriculation,1,Hadash,"",1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,"",2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"",5,1,2,3,4,7,6,4,Joint,2,,1,1
897,1,Man,25,Muslim,,1.045,North,Single,Student,Israel,,,5,LikeAvg,AcademicFirst,6,,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non,2,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,"",1,2,5,3,4,7,6,5,No,2,,1,1
898,1,Man,57,Muslim,,1.045,North,Married,Independent,Israel,,,5,LikeAvg,Matriculation,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,אין,7,4,1,2,5,6,3,1,Joint,1,1,,1
899,1,Woman,27,Muslim,,1.045,South,Married,Full,Israel,,,2,WellAboveAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"",1,2,3,6,4,5,7,5,Joint,1,1,,1
900,1,Woman,29,Muslim,,1.045,Haifa,Single,Partial,Israel,,,3,WellBelowAvg,HighSchool,5,No,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא חושבת שאצביע,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,לא חושבת על מישהו מסוים מה שיהיה יהיה,3,1,2,5,4,7,6,5,Joint,1,1,,1
901,1,Woman,33,Muslim,,1.045,Center,Married,Full,Israel,,,5,SlightBelowAvg,AcademicFirst,5,Hadash,"",2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"",2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"",2,1,3,5,4,6,7,5,Joint,2,,1,1
902,1,Woman,18,Muslim,,1.045,North,Decline,Decline,Israel,,,7,Decline,Decline,6,,"",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",3,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,"",1,2,6,3,7,4,5,1,Likud,1,5,,5
903,1,Woman,47,Muslim,,1.045,North,Married,Partial,Israel,,,5,WellBelowAvg,AcademicFirst,1,Hadash,"",1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"",1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"",4,1,2,5,3,7,6,5,Joint,2,,1,1
904,1,Man,57,Muslim,,1.045,North,Married,Full,Israel,,,5,WellBelowAvg,AcademicFirst,1,Hadash,"",2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,"",2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"",5,1,2,3,4,6,7,2,Meretz,2,,1,1
905,1,Man,54,Druse,,1.045,North,Married,Full,Israel,,,4,WellBelowAvg,Matriculation,1,Lavan,"",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,צדק חברתי,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,"",1,2,3,4,5,,,5,Shas,1,1,,1
906,1,Woman,57,Muslim,,1.045,South,CommonLaw,Unemployed,Israel,,,6,WellBelowAvg,Decline,4,No,"",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"",4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,"",,,,,,,1,3,Lapid,2,,3,3
907,1,Woman,33,Muslim,,1.045,South,Single,Full,Israel,,,10,WellBelowAvg,Tertiary,6,,"",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,"",3,2,1,4,5,6,7,5,No,1,1,,1
908,1,Man,28,Muslim,,1.045,North,Married,Student,Israel,,,5,WellBelowAvg,AcademicFirst,6,,"",,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",4,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",,,,,,,1,5,No,2,,1,1
909,1,Man,60,Muslim,,1.045,Haifa,Married,Retiree,Israel,,,2,WellBelowAvg,Tertiary,1,Balad,"",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"",7,2,1,4,3,5,6,1,Joint,2,,1,1
910,1,Woman,34,Druse,,1.045,North,Married,Partial,Israel,,,4,WellAboveAvg,AcademicFirst,1,Lavan,"",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,"",4,1,2,3,5,6,7,5,Meretz,2,,1,1
911,1,Woman,39,Druse,,1.045,North,Single,Full,Israel,,,6,SlightBelowAvg,AcademicFirst,1,Meretz,"",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"",1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"",3,1,2,,,,,4,Joint,1,1,,1
912,1,Man,41,Druse,,1.045,North,Married,Full,Israel,,,5,LikeAvg,AcademicFirst,1,Liberman,"",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,"",2,1,,,,,,4,Liberman,2,,3,3
913,1,Woman,48,Muslim,,1.045,North,Married,Unemployed,Israel,,,5,WellBelowAvg,Tertiary,1,Float,"",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,לא צריך לדעת,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,"",3,4,7,1,2,5,6,4,Joint,2,,4,4
914,1,Woman,24,Christian,,1.045,Center,Single,Student,Israel,,,4,WellBelowAvg,AcademicFirst,2,Float,"",,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,"",3,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,"",4,3,2,1,5,6,7,4,No,2,,3,3
915,1,Woman,23,Muslim,,1.045,South,Single,Partial,Israel,,,7,WellBelowAvg,Tertiary,5,No,"",,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"",3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,"",,,,1,,,,3,Lapid,1,4,,4
916,1,Woman,30,Muslim,,1.045,Jerusalem,Single,Full,Israel,,,9,WellBelowAvg,AcademicFirst,6,,"",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",4,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,"",1,2,3,4,5,6,7,5,Yachad,1,5,,5
917,1,Man,27,Muslim,,1.045,Haifa,Married,Full,Israel,,,3,WellBelowAvg,AcademicFirst,2,Hadash,"",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"",2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,"",3,2,1,5,4,6,7,3,Joint,2,,3,3
918,1,Woman,22,Muslim,,1.045,South,Single,Student,Israel,,,10,LikeAvg,AcademicFirst,3,Hadash,"",1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"",3,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,"",6,5,3,1,2,4,7,4,Couldnt,2,,1,1
919,1,Woman,22,Muslim,,1.045,South,Single,Student,Israel,,,5,WellBelowAvg,Tertiary,4,Float,"",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"",3,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,"",,,,,1,,,5,Couldnt,1,4,,4
920,1,Woman,43,Muslim,,1.045,Haifa,Married,Full,Israel,,,3,SlightBelowAvg,Tertiary,1,Balad,"",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"",2,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,"",1,2,3,7,6,4,5,3,Joint,1,3,,3
